Key,Source,Context,Changes,English,tchinese
Rocket01_AOO,block,block,,Rocket Ship!  (Gonna take you on a trip),火箭船！（帶你旅行）
SciBarrel_AOO,block,block,,Barrels,桶
floorHatch01_AOO,block,block,,Locked Hatch,鎖定的艙口
floorHatch01Unlocked_AOO,block,block,,Unlocked Hatch,已解鎖的艙口
,,,,,
GepettoDesc,items,Item,,Gepetto! - Rabids Aries Pet Chick,Geppetto！- Rabids Aries 寵物小雞
,,,,,
resourceRedBananaAOO,items,Item,,Red Banana's,紅香蕉
resourceRedBananaAOODesc,items,Item,,Used to hire Bobo! Harvested from Banana trees using a special Harvest Blade.,用於僱用 Bobo！使用特殊收割刀片從香蕉樹收割。
,,,,,
resourceGreenSlimeAOO,items,Item,,Green Slime,綠色史萊姆
resourceGreenSlimeAOODesc,items,Item,,A Magical Ingredient! Harvested from Green Slime Monsters.,一種神奇的成分！從綠色史萊姆怪物收割。
,,,,,
,,,,,
KyburCrystalAOO,items,Item,,Kyburium Crystal,Kyburium 水晶
KyburCrystalAOODesc,items,Item,,A Valuable Crystal only found  in water. Can be used to generate extreme amoutns of power.,一種僅在水中發現的貴重水晶。可用於產生極大量的能量。
,,,,,
KyburCrystal_AOO,items,Item,,Kyburium Crystal,Kyburium 水晶
KyburCrystal_AOODesc,items,Item,,A Valuable Crystal only found  in water. Can be used to generate extreme amoutns of power.,一種僅在水中發現的貴重水晶。可用於產生極大量的能量。
,,,,,
,,,,,
,,,,,
wksCloningAOO,items,Item,,Cloning Station,複製站
wksCloningAOODesc,items,Item,,Create Animal and Human Clones! As you Add the tools your Station will expand! You will need and 8X4X8 area to place this station.,創造動物和人類複製人！隨著你添加工具，你的工作站將會擴展！你將需要一個 8X4X8 的區域來放置此工作站。
,,,,,
,,,,,
wksMasterWorkBenchAOO,items,Item,,Oblivion Master Workbench,Oblivion 主工作台
wksMasterWorkBenchAOODesc,items,Item,,[abddfc]TYPE: [ffffff]Workstation \n[abddfc]CRAFTING TABLE: [ffffff]None \n[abddfc]UNLOCKED BY: [ffffff]Not Locked\n\n[abddfc]DESCRIPTION:[ffffff]Replaces the standard workbench and is used to craft all other workbenches and WorkBench tools,[abddfc]類型：[ffffff]工作站\n[abddfc]製作台：[ffffff]無\n[abddfc]解鎖方式：[ffffff]未鎖定\n\n[abddfc]說明：[ffffff]取代標準工作台，用於製作所有其他工作台和工作台工具
,,,,,
wksDecorationBenchAOO,items,Item,,Decoration Workbench,裝飾工作台
wksDecorationBenchAOODesc,items,Item,,Use to craft many Decoration blocks.,用於製作許多裝飾方塊。
,,,,,
,,,,,
wksWeaponWorkBenchAOO,items,Item,,Weapon Workbench,武器工作台
wksWeaponWorkBenchAOODesc,items,Item,,[abddfc]TYPE: [ffffff]Workstation \n\n[abddfc]DESCRIPTION:[ffffff]Used to Craft Weapons,[abddfc]類型：[ffffff]工作站\n\n[abddfc]說明：[ffffff]用於製作武器
,,,,,
,,,,,
wksFarmTableAOO,blocks,Workstation,,Farm Table,農場工作台
wksFarmTableAOODesc,blocks,Block,,[abddfc]TYPE: [ffffff]Workstation \n[abddfc]CRAFTING TABLE: [ffffff]Oblivion Bench\n[abddfc]UNLOCKED BY: [ffffff]Planting and Farming Skill Level 1\n\n[abddfc]DESCRIPTION: [ffffff]Used to Craft Seeds and Farm Tools,[abddfc]類型：[ffffff]工作站\n[abddfc]製作台：[ffffff]Oblivion 工作台\n[abddfc]解鎖方式：[ffffff]種植和耕作技能等級 1\n\n[abddfc]說明：[ffffff]用於製作種子和農具
,,,,,
wksMasterWorkBenchAOO,items,Item,,Oblivion Master Workbench,Oblivion 主工作台
wksMasterWorkBenchAOODesc,items,Item,,[abddfc]TYPE: [ffffff]Workstation \n[abddfc]CRAFTING TABLE: [ffffff]None \n[abddfc]UNLOCKED BY: [ffffff]Not Locked\n\n[abddfc]DESCRIPTION:[ffffff]Replaces the standard workbench and is used to craft all other workbenches and WorkBench tools,[abddfc]類型：[ffffff]工作站\n[abddfc]製作台：[ffffff]無\n[abddfc]解鎖方式：[ffffff]未鎖定\n\n[abddfc]說明：[ffffff]取代標準工作台，用於製作所有其他工作台和工作台工具
,,,,,
wksMinerAOO,items,Item,,Auto Miner,自動採礦機
wksMinerAOODesc,items,Item,,[ffffff]TYPE: [c7b992]Auto Miner \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]DESCRIPTION: [c7b992] Insert Gas to start the process. You may add upto  4 additional Drill Bits to increase production. Beware there is a small chance of drill bits breaking and needing to be replaced.,[ffffff]類型：[c7b992]自動採礦機\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]說明：[c7b992]插入瓦斯以開始程序。你可以添加最多 4 個額外的鑽頭以增加產量。請注意，鑽頭有很小的機率會斷裂並需要更換。
,,,,,
,,,,,
wksAmmoStationAOO,items,Item,,Elite Ammunition Maker,精英彈藥製造機
wksAmmoStationAOODesc,items,Item,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]None \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION:[c7b992]Create Bundles of ammo twice as fast and for half the materials!,[ffffff]類型：[c7b992]工作站\n[ffffff]製作台：[c7b992]無\n[ffffff]解鎖方式：[c7b992]未鎖定\n\n[ffffff]說明：[c7b992]以兩倍的速度和一半的材料製作彈藥包！
,,,,,
,,,,,
MechanicL2UpgradeAOO,items,Item,,Mechanics Bench Upgrade Token,機械工作台升級代幣
MechanicL2UpgradeAOODesc,items,Item,,[ffffff]TYPE: [c7b992]Tool \n[ffffff]CRAFTING TABLE: [c7b992]None \n[ffffff]UNLOCKED BY: [c7b992]Mechanics Skill Level 2 \n\n[ffffff]DESCRIPTION: [c7b992]Equip on your toolbar and right click on the Level 1 Mechancics Bench to upgrade it to Level 2,[ffffff]類型：[c7b992]工具\n[ffffff]製作台：[c7b992]無\n[ffffff]解鎖方式：[c7b992]機械技能等級 2\n\n[ffffff]說明：[c7b992]裝備在你的工具列上，然後右鍵點擊等級 1 的機械工作台以將其升級到等級 2
,,,,,
wksForgeAdvancedAOO,items,Item,,Advanced Forge,進階熔爐
wksForgeAdvancedAOODesc,items,Item,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Advanced Forge Skill Level 1\n\n[ffffff]DESCRIPTION: [c7b992]An advanced forge with 3 Slots and enhanced smelting.,[ffffff]類型：[c7b992]工作站\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]解鎖方式：[c7b992]進階熔爐技能等級 1\n\n[ffffff]說明：[c7b992]具有 3 個插槽和增強冶煉功能的進階熔爐。
,,,,,
wksDeepFryerAOO,items,Item,,Deep Fryer,油炸鍋
wksDeepFryerAOODesc,items,Item,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]I am sure you know what a Deep Fryer is!,[ffffff]類型：[c7b992]工作站\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]解鎖方式：[c7b992]未鎖定\n\n[ffffff]說明：[c7b992]我確定你知道油炸鍋是什麼！
,,,,,
wksDrinkDispenserV2_01,items,Item,,Drink Dispenser #1,飲料分配器 #1
wksDrinkDispenserV2_01Desc,items,Item,,"[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]DESCRIPTION: [c7b992] Drop your ingredients in, get drink out!  Check your Journal for  more detatils.",[ffffff]類型：[c7b992]工作站\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]說明：[c7b992]將你的食材投入，然後取出飲料！查看你的日記以獲取更多詳細資訊。
,,,,,
wksDrinkDispenserV2_02,items,Item,,Drink Dispenser #2,飲料分配器 #2
wksDrinkDispenserV2_02Desc,items,Item,,"[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]DESCRIPTION: [c7b992] Drop your ingredients in, get drink out!  Check your Journal for  more detatils.",[ffffff]類型：[c7b992]工作站\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]說明：[c7b992]將你的食材投入，然後取出飲料！查看你的日記以獲取更多詳細資訊。
,,,,,
powerWorkstationAOO,items,Item,,Workstation Power Relay,工作站電源中繼器
powerWorkstationAOODesc,items,Item,,[ffffff]TYPE: [c7b992]Power Relay \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]DESCRIPTION: [c7b992] Place next to a Powered Workstation and connect to a power source to provide power to the workstation.,[ffffff]類型：[c7b992]電源中繼器\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]說明：[c7b992]將其放在動力工作站旁邊，並連接到電源以向工作站提供電源。
,,,,,
wksAutoMinerV2,items,Item,,The Auto Miner,自動採礦機
wksAutoMinerV2Desc,items,Item,,[ffffff]TYPE: [c7b992]The Auto Miner \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]DESCRIPTION: [c7b992] Insert Gas to start the process. You may add upto  4 additional Drill Bits to increase production. Requires Stone to be nearby.,[ffffff]類型：[c7b992]自動採礦機\n[ffffff]製作台：[c7b992]Oblivion 工作台\n[ffffff]說明：[c7b992]插入瓦斯以開始程序。你可以添加最多 4 個額外的鑽頭以增加產量。需要附近有石頭。
,,,,,
toolMiningDrillBit1AOO,items,Item,,Steel Mining Drill Bit,鋼製採礦鑽頭
toolMiningDrillBit1AOODesc,items,Item,,One of 4 additional drill bits you can add to the Auto Miner to increase production.,你可以添加到自動採礦機的 4 個額外鑽頭之一，以增加產量。
,,,,,
toolMiningDrillBit2AOO,items,Item,,Iron Mining Drill Bit,鐵製採礦鑽頭
toolMiningDrillBit2AOODesc,items,Item,,One of 4 additional drill bits you can add to the Auto Miner to increase production.,4 種額外鑽頭之一，可加入自動採礦機以增加產量。
,,,,,
toolMiningDrillBit3AOO,items,Item,,Diamond Mining Drill Bit,鑽石採礦鑽頭
toolMiningDrillBit3AOODesc,items,Item,,One of 4 additional drill bits you can add to the Auto Miner to increase production.,4 種額外鑽頭之一，可加入自動採礦機以增加產量。
,,,,,
toolMiningDrillBit4AOO,items,Item,,Platinum Mining Drill Bit,鉑金採礦鑽頭
toolMiningDrillBit4AOODesc,items,Item,,One of 4 additional drill bits you can add to the Auto Miner to increase production.,4 種額外鑽頭之一，可加入自動採礦機以增加產量。
,,,,,
,,,,,
wksAlchemyStationAOO,blocks,Workstation,,Alchemy Station Level 1,煉金術工作站等級 1
wksAlchemyStation2AOO,blocks,Workstation,,Alchemy Station Level 2,煉金術工作站等級 2
wksAlchemyStation3AOO,blocks,Workstation,,Alchemy Station Level 3,煉金術工作站等級 3
wksAlchemyStationAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Alchemy Skill Level 1\n\n[ffffff]DESCRIPTION: [c7b992]Upgradeable Workstation! Replaces the Chemistry Station . Upgrade using an upgrade token available by increasing your cloning Skill.,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]煉金術技能等級 1\n\n[ffffff]說明： [c7b992]可升級工作站！取代化學工作站。使用升級代幣升級，可透過提升複製技能獲得。
,,,,,
wksCloningStationAOO,blocks,Workstation,,Cloning Station Level 1,複製工作站等級 1
wksCloningStationL2AOO,blocks,Workstation,,Cloning Station Level 2,複製工作站等級 2
wksCloningStationL3AOO,blocks,Workstation,,Cloning Station Level 3,複製工作站等級 3
wksCloningStationAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Cloning Skill Level 1\n\n[ffffff]DESCRIPTION: [c7b992]Upgradeable Workstation! Used to Craft Cloning Chambers and Cloning components.,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]複製技能等級 1\n\n[ffffff]說明： [c7b992]可升級工作站！用於製作複製艙和複製元件。
,,,,,
wksButcherTableV2,blocks,Workstation,,The Butcher Table,屠夫工作台
wksButcherTableV2Desc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Used to cut your raw meat into fine quality cuts of meat!,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]用於將生肉切成優質肉塊！
,,,,,
wksButcherTableAOO,blocks,Workstation,,Butcher Table,屠夫工作台
wksButcherTableAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Used to cut your raw meat into fine quality cuts of meat!,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]用於將生肉切成優質肉塊！
,,,,,
,,,,,
wksMechanicBench1AOO,blocks,Workstation,,Mechanics Bench Level 1,機械工作台等級 1
wksMechanicBench1AOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Mechanics Skill Level 1\n\n[ffffff]DESCRIPTION: [c7b992]Craft Vehicle Repair Kits and Vehicle Parts. Requires Upgrade to Level 2 Using a Mechanics Bench Upgrade Token to be able to Repair and Craft Vehicles,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]機械技能等級 1\n\n[ffffff]說明： [c7b992]製作車輛維修套件和車輛零件。需要使用機械工作台升級代幣升級至等級 2，才能維修和製作車輛
,,,,,
wksMechanicBench2AOO,blocks,Workstation,,Mechanics Bench Level 2,機械工作台等級 2
wksMechanicBench2AOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Not Crafted \n[ffffff]UNLOCKED BY: [c7b992]Mechanics Skill Level 2\n\n[ffffff]DESCRIPTION: [c7b992]Use a Mechanics Bench Upgrade Token to upgrade to this.,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]未製作 \n[ffffff]解鎖條件： [c7b992]機械技能等級 2\n\n[ffffff]說明： [c7b992]使用機械工作台升級代幣升級至本等級。
,,,,,
wksBrewStationAOO,blocks,Workstation,,Brew Station,釀造工作站
wksBrewStationAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Used to craft many beverages!,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]用於製作多種飲料！
,,,,,
wksDairyChurnAOO,blocks,Workstation,,Dairy Churn,乳製品攪拌器
wksDairyChurnAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992] Used to craft Dairy Products!,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992] 用於製作乳製品！
,,,,,
wksOvensAOO,blocks,Workstation,,All Ovens,所有烤箱
wksOvensAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation Varient\n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Variant Block used to place All Ovens.,[ffffff]類型： [c7b992]工作站變體\n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]用於放置所有烤箱的變體方塊。
,,,,,
wksGasOvenAOO,blocks,Workstation,,Gas Oven Model 01,瓦斯烤箱型號 01
wksGasOvenAOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Craft more food Can replace the Campfire.,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]製作更多食物，可取代營火。
,,,,,
wksGasOven2AOO,blocks,Workstation,,Gas Oven Model 02,瓦斯烤箱型號 02
wksGasOven2AOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Craft more food Can replace the Campfire.,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]製作更多食物，可取代營火。
,,,,,
wksGasOven3AOO,blocks,Workstation,,Gas Oven Model 03,瓦斯烤箱型號 03
wksGasOven3AOODesc,blocks,Workstation,,[ffffff]TYPE: [c7b992]Workstation \n[ffffff]CRAFTING TABLE: [c7b992]Oblivion Bench \n[ffffff]UNLOCKED BY: [c7b992]Not Locked\n\n[ffffff]DESCRIPTION: [c7b992]Craft more food Can replace the Campfire.,[ffffff]類型： [c7b992]工作站 \n[ffffff]製作工作台： [c7b992]遺忘工作台 \n[ffffff]解鎖條件： [c7b992]無鎖定\n\n[ffffff]說明： [c7b992]製作更多食物，可取代營火。
